anxiety_level,self_esteem,depression,headache,sleep_quality,noise_level,living_conditions,basic_needs,academic_performance,study_load,teacher_student_relationship,future_career_concerns,social_support,peer_pressure,anxiety_level_normalized,self_esteem_normalized,depression_normalized,headache_normalized,sleep_quality_normalized,noise_level_normalized,living_conditions_normalized,basic_needs_normalized,academic_performance_normalized,study_load_normalized,teacher_student_relationship_normalized,future_career_concerns_normalized,social_support_normalized,peer_pressure_normalized,stress_level
14,25,13,2,2,2,2,3,2,3,2,2,3,2,3.6666666666666665,1.666666666666666,2.9259259259259256,2.6,3.4,2.6,2.0,2.6,3.4,3.4,3.4,2.6,2.6,2.6,3.133024691358025
16,14,19,4,1,3,1,1,1,3,1,4,1,4,4.0476190476190474,3.1333333333333333,3.814814814814815,4.2,4.2,3.4,1.0,4.2,4.2,3.4,4.2,4.2,4.2,4.2,2.810934744268078
18,15,25,5,1,5,2,1,1,3,2,5,1,4,4.428571428571429,3.0,4.703703703703704,5.0,4.2,5.0,2.0,4.2,4.2,3.4,3.4,5.0,4.2,4.2,3.072178130511464
15,6,22,5,1,3,2,1,1,5,1,4,1,4,3.857142857142857,4.2,4.2592592592592595,5.0,4.2,3.4,2.0,4.2,4.2,5.0,4.2,4.2,4.2,4.2,2.4298500881834215
21,9,17,4,1,3,2,1,1,3,2,4,1,5,5.0,3.8,3.5185185185185186,4.2,4.2,3.4,2.0,4.2,4.2,3.4,3.4,4.2,4.2,5.0,2.5466049382716047
13,23,13,2,3,3,2,3,3,3,2,2,2,2,3.4761904761904763,1.9333333333333336,2.9259259259259256,2.6,2.6,3.4,2.0,2.6,2.6,3.4,3.4,2.6,3.4,2.6,2.95842151675485
16,4,27,3,1,4,2,1,3,2,2,0,1,5,4.0476190476190474,4.466666666666667,5.0,3.4,4.2,4.2,2.0,4.2,2.6,2.6,3.4,1.0,4.2,5.0,2.0019841269841265
17,5,19,4,1,4,2,2,1,3,2,5,1,5,4.238095238095238,4.333333333333334,3.814814814814815,4.2,4.2,4.2,2.0,3.4,4.2,3.4,3.4,5.0,4.2,5.0,2.2938712522045854
14,16,10,2,3,3,2,2,3,2,2,2,2,2,3.6666666666666665,2.8666666666666667,2.4814814814814814,2.6,2.6,3.4,2.0,3.4,2.6,2.6,3.4,2.6,3.4,2.6,2.481172839506173
15,6,9,1,3,0,4,4,1,4,2,1,0,0,3.857142857142857,4.2,2.333333333333333,1.8,2.6,1.0,4.0,1.7999999999999998,4.2,4.2,3.4,1.8,5.0,1.0,1.7329365079365078
20,11,8,0,1,3,1,5,0,0,4,4,1,3,4.809523809523809,3.533333333333333,2.185185185185185,1.0,4.2,3.4,1.0,1.0,5.0,1.0,1.7999999999999998,4.2,4.2,3.4,2.1081128747795415
8,30,2,1,5,2,3,4,4,1,4,1,3,1,2.5238095238095237,1.0,1.2962962962962963,1.8,1.0,2.6,3.0,1.7999999999999998,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,1.8,2.9591710758377427
1,26,2,1,4,1,4,5,4,1,5,1,3,1,1.1904761904761905,1.5333333333333332,1.2962962962962963,1.8,1.7999999999999998,1.8,4.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,1.8,2.6119488536155204
6,25,6,1,5,2,3,5,5,1,4,1,3,2,2.142857142857143,1.666666666666666,1.8888888888888888,1.8,1.0,2.6,3.0,1.0,1.0,1.8,1.7999999999999998,1.8,2.6,2.6,2.6013227513227517
21,10,21,1,1,4,3,0,2,5,0,5,0,2,5.0,3.666666666666667,4.111111111111111,1.8,4.2,4.2,3.0,5.0,3.4,5.0,5.0,5.0,5.0,2.6,2.6796296296296296
1,25,6,1,4,1,3,5,5,2,5,1,3,1,1.1904761904761905,1.666666666666666,1.8888888888888888,1.8,1.7999999999999998,1.8,3.0,1.0,1.0,2.6,1.0,1.8,2.6,1.8,2.5283068783068785
15,11,21,3,1,3,2,1,2,3,1,5,1,5,3.857142857142857,3.533333333333333,4.111111111111111,3.4,4.2,3.4,2.0,4.2,3.4,3.4,4.2,5.0,4.2,5.0,2.6570105820105816
8,29,1,1,5,2,4,4,5,1,4,1,3,2,2.5238095238095237,1.1333333333333329,1.1481481481481481,1.8,1.0,2.6,4.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,2.6,2.92799823633157
10,21,10,2,3,2,2,3,3,2,3,3,3,3,2.9047619047619047,2.2,2.4814814814814814,2.6,2.6,2.6,2.0,2.6,2.6,2.6,2.6,3.4,2.6,3.4,2.749426807760141
4,27,3,1,4,1,3,4,5,1,5,1,3,1,1.7619047619047619,1.4000000000000004,1.4444444444444444,1.8,1.7999999999999998,1.8,3.0,1.7999999999999998,1.0,1.8,1.0,1.8,2.6,1.8,2.666931216931217
18,7,25,4,1,3,2,2,2,4,1,5,1,4,4.428571428571429,4.066666666666666,4.703703703703704,4.2,4.2,3.4,2.0,3.4,3.4,4.2,4.2,5.0,4.2,4.2,2.438844797178131
18,8,19,3,1,4,1,2,2,5,1,4,1,5,4.428571428571429,3.9333333333333336,3.814814814814815,3.4,4.2,4.2,1.0,3.4,3.4,5.0,4.2,4.2,4.2,5.0,2.4601410934744266
6,25,8,1,5,1,4,4,4,2,5,1,3,2,2.142857142857143,1.666666666666666,2.185185185185185,1.8,1.0,1.8,4.0,1.7999999999999998,1.7999999999999998,2.6,1.0,1.8,2.6,2.6,2.688668430335097
1,28,5,1,4,1,4,4,5,1,5,1,3,1,1.1904761904761905,1.2666666666666666,1.7407407407407407,1.8,1.7999999999999998,1.8,4.0,1.7999999999999998,1.0,1.8,1.0,1.8,2.6,1.8,2.7638007054673723
3,27,7,1,5,1,4,4,4,2,5,1,3,1,1.5714285714285714,1.4000000000000004,2.037037037037037,1.8,1.0,1.8,4.0,1.7999999999999998,1.7999999999999998,2.6,1.0,1.8,2.6,1.8,2.7586860670194002
14,25,9,2,2,3,3,2,2,3,3,3,2,3,3.6666666666666665,1.666666666666666,2.333333333333333,2.6,3.4,3.4,3.0,3.4,3.4,3.4,2.6,3.4,3.4,3.4,3.25
9,21,12,2,2,3,3,3,2,3,2,2,3,2,2.7142857142857144,2.2,2.7777777777777777,2.6,3.4,3.4,3.0,2.6,3.4,3.4,3.4,2.6,2.6,2.6,2.8955026455026456
18,12,23,5,1,4,2,1,1,3,1,4,1,4,4.428571428571429,3.4,4.407407407407407,5.0,4.2,4.2,2.0,4.2,4.2,3.4,4.2,4.2,4.2,4.2,2.826499118165785
8,28,5,1,5,2,4,4,4,2,4,1,3,1,2.5238095238095237,1.2666666666666666,1.7407407407407407,1.8,1.0,2.6,4.0,1.7999999999999998,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,1.8,2.9193562610229282
3,9,22,1,4,2,3,0,4,0,4,2,1,2,1.5714285714285714,3.8,4.2592592592592595,1.8,1.7999999999999998,2.6,3.0,5.0,1.7999999999999998,1.0,1.7999999999999998,2.6,4.2,2.6,1.84294532627866
13,16,14,2,2,2,2,2,2,3,2,2,3,2,3.4761904761904763,2.8666666666666667,3.074074074074074,2.6,3.4,2.6,2.0,3.4,3.4,3.4,3.4,2.6,2.6,2.6,2.564594356261023
7,22,1,5,5,5,5,2,2,5,3,4,0,1,2.333333333333333,2.066666666666667,1.1481481481481481,5.0,1.0,5.0,5.0,3.4,3.4,5.0,2.6,4.2,5.0,1.8,3.128395061728395
12,25,11,3,2,2,3,3,3,3,2,3,2,2,3.2857142857142856,1.666666666666666,2.6296296296296298,3.4,3.4,2.6,3.0,2.6,2.6,3.4,3.4,3.4,3.4,2.6,3.1798059964726635
14,23,10,3,3,2,2,3,2,3,3,3,2,2,3.6666666666666665,1.9333333333333336,2.4814814814814814,3.4,2.6,2.6,2.0,2.6,3.4,3.4,2.6,3.4,3.4,2.6,2.981172839506173
17,2,17,4,1,5,1,2,2,4,1,5,1,5,4.238095238095238,4.733333333333333,3.5185185185185186,4.2,4.2,5.0,1.0,3.4,3.4,4.2,4.2,5.0,4.2,5.0,2.10652557319224
0,27,3,1,4,1,3,4,5,1,4,1,3,2,1.0,1.4000000000000004,1.4444444444444444,1.8,1.7999999999999998,1.8,3.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,2.6,2.7018518518518517
18,13,18,5,1,5,2,1,1,3,2,4,1,4,4.428571428571429,3.2666666666666666,3.6666666666666665,5.0,4.2,5.0,2.0,4.2,4.2,3.4,3.4,4.2,4.2,4.2,2.8623015873015873
12,19,9,2,3,3,2,3,2,2,3,3,3,2,3.2857142857142856,2.466666666666667,2.333333333333333,2.6,2.6,3.4,2.0,2.6,3.4,2.6,2.6,3.4,2.6,2.6,2.659126984126984
13,21,12,2,2,3,3,3,2,2,2,2,3,2,3.4761904761904763,2.2,2.7777777777777777,2.6,3.4,3.4,3.0,2.6,3.4,2.6,3.4,2.6,2.6,2.6,2.893915343915344
11,20,11,3,2,2,2,2,3,3,2,2,2,2,3.0952380952380953,2.3333333333333335,2.6296296296296298,3.4,3.4,2.6,2.0,3.4,2.6,3.4,3.4,2.6,3.4,2.6,2.796869488536155
15,3,27,4,1,3,2,2,1,4,2,5,1,5,3.857142857142857,4.6,5.0,4.2,4.2,3.4,2.0,3.4,4.2,4.2,3.4,5.0,4.2,5.0,2.194047619047619
9,20,9,3,2,2,2,2,2,3,3,2,3,2,2.7142857142857144,2.3333333333333335,2.333333333333333,3.4,3.4,2.6,2.0,3.4,3.4,3.4,2.6,2.6,2.6,2.6,2.7686507936507936
2,25,7,1,4,1,4,4,5,1,5,1,3,2,1.380952380952381,1.666666666666666,2.037037037037037,1.8,1.7999999999999998,1.8,4.0,1.7999999999999998,1.0,1.8,1.0,1.8,2.6,2.6,2.6174162257495595
19,13,26,3,1,3,2,2,2,3,2,5,1,5,4.619047619047619,3.2666666666666666,4.851851851851851,3.4,4.2,3.4,2.0,3.4,3.4,3.4,3.4,5.0,4.2,5.0,2.7862874779541444
19,9,16,5,1,5,1,2,2,3,2,4,1,4,4.619047619047619,3.8,3.3703703703703702,5.0,4.2,5.0,1.0,3.4,3.4,3.4,3.4,4.2,4.2,4.2,2.4828924162257495
17,12,16,3,1,3,1,2,2,4,1,5,1,5,4.238095238095238,3.4,3.3703703703703702,3.4,4.2,3.4,1.0,3.4,3.4,4.2,4.2,5.0,4.2,5.0,2.6670194003527334
10,25,9,2,2,3,2,2,3,3,2,2,3,2,2.9047619047619047,1.666666666666666,2.333333333333333,2.6,3.4,3.4,2.0,3.4,2.6,3.4,3.4,2.6,2.6,2.6,3.109920634920635
6,27,5,1,5,1,4,5,4,2,4,1,3,1,2.142857142857143,1.4000000000000004,1.7407407407407407,1.8,1.0,1.8,4.0,1.0,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,1.8,2.7701499118165787
4,25,2,1,4,1,4,4,5,2,4,1,3,2,1.7619047619047619,1.666666666666666,1.2962962962962963,1.8,1.7999999999999998,1.8,4.0,1.7999999999999998,1.0,2.6,1.7999999999999998,1.8,2.6,2.6,2.6690917107583783
20,0,22,5,1,5,2,1,1,3,2,5,1,5,4.809523809523809,5.0,4.2592592592592595,5.0,4.2,5.0,2.0,4.2,4.2,3.4,3.4,5.0,4.2,5.0,2.1028659611992944
9,23,13,2,2,2,2,3,3,3,3,2,3,3,2.7142857142857144,1.9333333333333336,2.9259259259259256,2.6,3.4,2.6,2.0,2.6,2.6,3.4,2.6,2.6,2.6,3.4,2.9266754850088184
21,11,26,5,1,3,1,2,2,4,2,4,1,5,5.0,3.533333333333333,4.851851851851851,5.0,4.2,3.4,1.0,3.4,3.4,4.2,3.4,4.2,4.2,5.0,2.693827160493827
11,20,12,2,3,2,3,2,3,3,3,2,3,3,3.0952380952380953,2.3333333333333335,2.7777777777777777,2.6,2.6,2.6,3.0,3.4,2.6,3.4,2.6,2.6,2.6,3.4,2.7780423280423276
2,27,7,1,4,1,4,5,4,1,5,1,3,1,1.380952380952381,1.4000000000000004,2.037037037037037,1.8,1.7999999999999998,1.8,4.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,1.8,2.717416225749559
10,23,11,3,2,2,3,3,3,3,2,2,2,2,2.9047619047619047,1.9333333333333336,2.6296296296296298,3.4,3.4,2.6,3.0,2.6,2.6,3.4,3.4,2.6,3.4,2.6,2.9972663139329807
15,3,24,5,1,3,2,2,1,4,2,4,1,5,3.857142857142857,4.6,4.555555555555555,5.0,4.2,3.4,2.0,3.4,4.2,4.2,3.4,4.2,4.2,5.0,2.1755291005291006
17,15,27,3,1,4,2,2,2,5,1,5,1,5,4.238095238095238,3.0,5.0,3.4,4.2,4.2,2.0,3.4,3.4,5.0,4.2,5.0,4.2,5.0,3.043253968253968
19,13,21,5,1,4,2,1,2,5,2,5,1,4,4.619047619047619,3.2666666666666666,4.111111111111111,5.0,4.2,4.2,2.0,4.2,3.4,5.0,3.4,5.0,4.2,4.2,2.922089947089947
12,0,5,3,3,5,5,2,0,1,4,0,1,4,3.2857142857142856,5.0,1.7407407407407407,3.4,2.6,5.0,5.0,3.4,5.0,1.8,1.7999999999999998,1.0,4.2,4.2,1.5927689594356262
17,1,15,4,1,5,2,2,2,3,2,5,1,5,4.238095238095238,4.866666666666667,3.2222222222222223,4.2,4.2,5.0,2.0,3.4,3.4,3.4,3.4,5.0,4.2,5.0,2.0025132275132274
20,6,17,4,1,3,1,2,2,4,2,4,1,5,4.809523809523809,4.2,3.5185185185185186,4.2,4.2,3.4,1.0,3.4,3.4,4.2,3.4,4.2,4.2,5.0,2.263668430335097
20,10,21,3,1,3,1,2,2,4,1,4,1,4,4.809523809523809,3.666666666666667,4.111111111111111,3.4,4.2,3.4,1.0,3.4,3.4,4.2,4.2,4.2,4.2,4.2,2.5216931216931218
10,24,10,2,3,3,2,2,2,2,2,3,3,3,2.9047619047619047,1.7999999999999998,2.4814814814814814,2.6,2.6,3.4,2.0,3.4,3.4,2.6,3.4,3.4,2.6,3.4,3.082760141093474
18,11,26,3,1,4,2,1,2,5,2,5,1,4,4.428571428571429,3.533333333333333,4.851851851851851,3.4,4.2,4.2,2.0,4.2,3.4,5.0,3.4,5.0,4.2,4.2,2.7450176366843033
19,13,21,5,1,5,2,2,1,3,1,4,1,5,4.619047619047619,3.2666666666666666,4.111111111111111,5.0,4.2,5.0,2.0,3.4,4.2,3.4,4.2,4.2,4.2,5.0,2.9220899470899475
18,6,18,3,1,3,1,1,1,5,2,5,1,4,4.428571428571429,4.2,3.6666666666666665,3.4,4.2,3.4,1.0,4.2,4.2,5.0,3.4,5.0,4.2,4.2,2.3206349206349204
1,27,6,1,5,2,3,4,5,1,4,1,3,1,1.1904761904761905,1.4000000000000004,1.8888888888888888,1.8,1.0,2.6,3.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,1.8,2.694973544973545
10,25,12,3,2,3,3,3,3,3,3,3,3,3,2.9047619047619047,1.666666666666666,2.7777777777777777,3.4,3.4,3.4,3.0,2.6,2.6,3.4,2.6,3.4,2.6,3.4,3.203439153439154
21,12,15,4,1,5,2,2,1,3,1,4,1,4,5.0,3.4,3.2222222222222223,4.2,4.2,5.0,2.0,3.4,4.2,3.4,4.2,4.2,4.2,4.2,2.767592592592593
15,6,18,3,1,4,2,2,1,3,2,5,1,5,3.857142857142857,4.2,3.6666666666666665,3.4,4.2,4.2,2.0,3.4,4.2,3.4,3.4,5.0,4.2,5.0,2.30515873015873
3,27,3,1,4,2,4,5,4,1,5,1,3,2,1.5714285714285714,1.4000000000000004,1.4444444444444444,1.8,1.7999999999999998,2.6,4.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,2.6,2.7673280423280424
6,29,0,1,5,2,4,4,4,2,4,1,3,2,2.142857142857143,1.1333333333333329,1.0,1.8,1.0,2.6,4.0,1.7999999999999998,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,2.6,2.972619047619048
21,5,23,5,1,5,1,1,1,3,1,5,1,4,5.0,4.333333333333334,4.407407407407407,5.0,4.2,5.0,1.0,4.2,4.2,3.4,4.2,5.0,4.2,4.2,2.4086419753086417
18,14,24,3,1,4,1,1,2,3,1,5,1,5,4.428571428571429,3.1333333333333333,4.555555555555555,3.4,4.2,4.2,1.0,4.2,3.4,3.4,4.2,5.0,4.2,5.0,2.8910052910052912
6,30,4,1,5,1,3,4,5,1,4,1,3,2,2.142857142857143,1.0,1.5925925925925926,1.8,1.0,1.8,3.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,2.6,2.922310405643739
17,9,18,3,1,3,1,2,1,3,1,5,1,4,4.238095238095238,3.8,3.6666666666666665,3.4,4.2,3.4,1.0,3.4,4.2,3.4,4.2,5.0,4.2,4.2,2.4460317460317462
4,28,4,1,5,2,3,5,5,2,5,1,3,1,1.7619047619047619,1.2666666666666666,1.5925925925925926,1.8,1.0,2.6,3.0,1.0,1.0,2.6,1.0,1.8,2.6,1.8,2.7397707231040567
9,24,14,2,3,2,2,2,3,2,2,2,2,3,2.7142857142857144,1.7999999999999998,3.074074074074074,2.6,2.6,2.6,2.0,3.4,2.6,2.6,3.4,2.6,3.4,3.4,2.999514991181658
16,14,18,4,1,5,1,2,2,3,1,4,1,5,4.0476190476190474,3.1333333333333333,3.6666666666666665,4.2,4.2,5.0,1.0,3.4,3.4,3.4,4.2,4.2,4.2,5.0,2.8380952380952382
10,20,14,2,3,2,2,2,2,3,2,3,3,2,2.9047619047619047,2.3333333333333335,3.074074074074074,2.6,2.6,2.6,2.0,3.4,3.4,3.4,3.4,3.4,2.6,2.6,2.8074514991181654
4,29,6,1,5,2,3,4,5,2,5,1,3,2,1.7619047619047619,1.1333333333333329,1.8888888888888888,1.8,1.0,2.6,3.0,1.7999999999999998,1.0,2.6,1.0,1.8,2.6,2.6,2.8854497354497357
11,20,11,2,2,2,3,2,3,2,3,2,3,2,3.0952380952380953,2.3333333333333335,2.6296296296296298,2.6,3.4,2.6,3.0,3.4,2.6,2.6,2.6,2.6,2.6,2.6,2.738536155202822
13,25,11,3,2,3,2,2,2,3,3,2,2,3,3.4761904761904763,1.666666666666666,2.6296296296296298,3.4,3.4,3.4,2.0,3.4,3.4,3.4,2.6,2.6,3.4,3.4,3.212742504409171
17,2,24,4,1,5,2,2,1,3,2,5,1,4,4.238095238095238,4.733333333333333,4.555555555555555,4.2,4.2,5.0,2.0,3.4,4.2,3.4,3.4,5.0,4.2,4.2,2.1247354497354496
7,25,5,1,5,1,4,4,5,1,5,1,3,2,2.333333333333333,1.666666666666666,1.7407407407407407,1.8,1.0,1.8,4.0,1.7999999999999998,1.0,1.8,1.0,1.8,2.6,2.6,2.61141975308642
21,1,19,5,1,5,2,1,1,3,1,5,1,5,5.0,4.866666666666667,3.814814814814815,5.0,4.2,5.0,2.0,4.2,4.2,3.4,4.2,5.0,4.2,5.0,2.1922839506172838
1,26,0,1,5,2,4,4,5,2,4,1,3,2,1.1904761904761905,1.5333333333333332,1.0,1.8,1.0,2.6,4.0,1.7999999999999998,1.0,2.6,1.7999999999999998,1.8,2.6,2.6,2.699603174603175
20,11,26,4,1,5,2,1,2,3,1,5,1,4,4.809523809523809,3.533333333333333,4.851851851851851,4.2,4.2,5.0,2.0,4.2,3.4,3.4,4.2,5.0,4.2,4.2,2.794223985890653
6,25,7,1,4,1,4,5,5,1,4,1,3,1,2.142857142857143,1.666666666666666,2.037037037037037,1.8,1.7999999999999998,1.8,4.0,1.0,1.0,1.8,1.7999999999999998,1.8,2.6,1.8,2.615828924162258
10,21,11,3,3,2,3,3,3,2,2,2,2,3,2.9047619047619047,2.2,2.6296296296296298,3.4,2.6,2.6,3.0,2.6,2.6,2.6,3.4,2.6,3.4,3.4,2.8305996472663137
17,24,12,3,1,3,4,0,5,5,3,2,0,3,4.238095238095238,1.7999999999999998,2.7777777777777777,3.4,4.2,3.4,4.0,5.0,1.0,5.0,2.6,2.6,5.0,3.4,3.333994708994709
18,2,24,3,1,4,2,2,2,5,2,4,1,4,4.428571428571429,4.733333333333333,4.555555555555555,3.4,4.2,4.2,2.0,3.4,3.4,5.0,3.4,4.2,4.2,4.2,2.066005291005291
7,26,3,1,5,1,3,5,5,2,4,1,3,2,2.333333333333333,1.5333333333333332,1.4444444444444444,1.8,1.0,1.8,3.0,1.0,1.0,2.6,1.7999999999999998,1.8,2.6,2.6,2.6574074074074074
10,20,13,2,2,2,3,3,2,2,3,3,3,2,2.9047619047619047,2.3333333333333335,2.9259259259259256,2.6,3.4,2.6,3.0,2.6,3.4,2.6,2.6,3.4,2.6,2.6,2.776278659611993
17,10,27,4,1,4,1,1,1,5,2,4,1,5,4.238095238095238,3.666666666666667,5.0,4.2,4.2,4.2,1.0,4.2,4.2,5.0,3.4,4.2,4.2,5.0,2.7015873015873013
19,2,23,3,1,4,2,2,2,3,1,4,1,4,4.619047619047619,4.733333333333333,4.407407407407407,3.4,4.2,4.2,2.0,3.4,3.4,3.4,4.2,4.2,4.2,4.2,2.034435626102293
9,29,6,3,4,5,0,4,5,5,1,3,1,5,2.7142857142857144,1.1333333333333329,1.8888888888888888,3.4,1.7999999999999998,5.0,1.0,1.7999999999999998,1.0,5.0,4.2,3.4,4.2,5.0,3.4417989417989423
19,10,15,4,1,5,1,1,1,4,1,4,1,4,4.619047619047619,3.666666666666667,3.2222222222222223,4.2,4.2,5.0,1.0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,2.6433862433862436
21,3,23,5,1,5,2,2,1,4,2,5,1,5,5.0,4.6,4.407407407407407,5.0,4.2,5.0,2.0,3.4,4.2,4.2,3.4,5.0,4.2,5.0,2.3169753086419758
8,28,2,1,4,1,4,4,5,1,4,1,3,1,2.5238095238095237,1.2666666666666666,1.2962962962962963,1.8,1.7999999999999998,1.8,4.0,1.7999999999999998,1.0,1.8,1.7999999999999998,1.8,2.6,1.8,2.8341710758377427
21,8,21,5,1,5,2,2,2,5,2,5,1,5,5.0,3.9333333333333336,4.111111111111111,5.0,4.2,5.0,2.0,3.4,3.4,5.0,3.4,5.0,4.2,5.0,2.6379629629629626
2,30,27,1,5,1,5,3,4,0,4,2,1,2,1.380952380952381,1.0,5.0,1.8,1.0,1.8,5.0,2.6,1.7999999999999998,1.0,1.7999999999999998,2.6,4.2,2.6,3.182539682539683
9,23,10,2,2,3,2,3,3,3,2,2,3,2,2.7142857142857144,1.9333333333333336,2.4814814814814814,2.6,3.4,3.4,2.0,2.6,2.6,3.4,3.4,2.6,2.6,2.6,2.9414902998236334
9,17,9,2,2,2,3,3,3,2,2,2,2,2,2.7142857142857144,2.7333333333333334,2.333333333333333,2.6,3.4,2.6,3.0,2.6,2.6,2.6,3.4,2.6,3.4,2.6,2.5103174603174603
3,5,0,5,2,0,2,0,2,4,2,1,1,2,1.5714285714285714,4.333333333333334,1.0,5.0,3.4,1.0,2.0,5.0,3.4,4.2,3.4,1.8,4.2,2.6,1.76547619047619
17,14,20,5,1,3,2,2,1,3,2,4,1,4,4.238095238095238,3.1333333333333333,3.962962962962963,5.0,4.2,3.4,2.0,3.4,4.2,3.4,3.4,4.2,4.2,4.2,2.833377425044092
0,25,2,1,5,2,4,5,5,2,4,1,3,1,1.0,1.666666666666666,1.2962962962962963,1.8,1.0,2.6,4.0,1.0,1.0,2.6,1.7999999999999998,1.8,2.6,1.8,2.5706790123456793
9,23,11,2,3,3,2,2,2,2,2,3,2,2,2.7142857142857144,1.9333333333333336,2.6296296296296298,2.6,2.6,3.4,2.0,3.4,3.4,2.6,3.4,3.4,3.4,2.6,2.980996472663139
15,1,25,4,1,3,1,2,1,3,1,5,1,5,3.857142857142857,4.866666666666667,4.703703703703704,4.2,4.2,3.4,1.0,3.4,4.2,3.4,4.2,5.0,4.2,5.0,2.0067019400352732
6,27,2,1,5,1,3,5,5,2,5,1,3,2,2.142857142857143,1.4000000000000004,1.2962962962962963,1.8,1.0,1.8,3.0,1.0,1.0,2.6,1.0,1.8,2.6,2.6,2.67663139329806
5,29,8,1,5,1,4,4,4,2,4,1,3,1,1.9523809523809523,1.1333333333333329,2.185185185185185,1.8,1.0,1.8,4.0,1.7999999999999998,1.7999999999999998,2.6,1.7999999999999998,1.8,2.6,1.8,2.947398589065256
0,25,4,1,4,1,4,5,4,1,4,1,3,2,1.0,1.666666666666666,1.5925925925925926,1.8,1.7999999999999998,1.8,4.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.6163580246913583
13,25,12,2,2,3,3,3,3,2,2,3,3,3,3.4761904761904763,1.666666666666666,2.7777777777777777,2.6,3.4,3.4,3.0,2.6,2.6,2.6,3.4,3.4,2.6,3.4,3.1939153439153447
9,19,14,2,2,2,3,3,2,2,2,3,2,2,2.7142857142857144,2.466666666666667,3.074074074074074,2.6,3.4,2.6,3.0,2.6,3.4,2.6,3.4,3.4,3.4,2.6,2.7411816578483243
5,20,7,4,1,5,3,0,4,3,0,3,0,5,1.9523809523809523,2.3333333333333335,2.037037037037037,4.2,4.2,5.0,3.0,5.0,1.7999999999999998,3.4,5.0,3.4,5.0,5.0,3.1662257495590826
19,3,23,1,5,2,3,2,0,5,2,5,1,4,4.619047619047619,4.6,4.407407407407407,1.8,1.0,2.6,3.0,3.4,5.0,5.0,3.4,5.0,4.2,4.2,2.0094356261022925
6,25,0,1,4,2,4,5,4,1,4,1,3,2,2.142857142857143,1.666666666666666,1.0,1.8,1.7999999999999998,2.6,4.0,1.0,1.7999999999999998,1.8,1.7999999999999998,1.8,2.6,2.6,2.6726190476190483
14,17,12,5,4,5,5,2,5,5,2,0,1,3,3.6666666666666665,2.7333333333333334,2.7777777777777777,5.0,1.7999999999999998,5.0,5.0,3.4,1.0,5.0,3.4,1.0,4.2,3.4,2.8185185185185184
10,16,14,2,2,3,3,3,2,2,2,3,3,2,2.9047619047619047,2.8666666666666667,3.074074074074074,2.6,3.4,3.4,3.0,2.6,3.4,2.6,3.4,3.4,2.6,2.6,2.5824514991181657
2,26,5,1,4,2,3,5,4,2,5,1,3,1,1.380952380952381,1.5333333333333332,1.7407407407407407,1.8,1.7999999999999998,2.6,3.0,1.0,1.7999999999999998,2.6,1.0,1.8,2.6,1.8,2.663403880070547
12,21,9,2,3,3,3,2,3,2,3,3,3,3,3.2857142857142856,2.2,2.333333333333333,2.6,2.6,3.4,3.0,3.4,2.6,2.6,2.6,3.4,2.6,3.4,2.8674603174603175
19,11,24,4,1,5,2,1,2,3,2,5,1,4,4.619047619047619,3.533333333333333,4.555555555555555,4.2,4.2,5.0,2.0,4.2,3.4,3.4,3.4,5.0,4.2,4.2,2.7406084656084655
14,25,12,3,3,2,2,2,3,3,2,2,3,3,3.6666666666666665,1.666666666666666,2.7777777777777777,3.4,2.6,2.6,2.0,3.4,2.6,3.4,3.4,2.6,2.6,3.4,3.1601851851851857
1,7,21,0,0,4,2,3,0,4,4,0,0,2,1.1904761904761905,4.066666666666666,4.111111111111111,1.0,5.0,4.2,2.0,2.6,5.0,4.2,1.7999999999999998,1.0,5.0,2.6,1.9125661375661378
0,25,5,1,5,1,3,5,4,1,5,1,3,2,1.0,1.666666666666666,1.7407407407407407,1.8,1.0,1.8,3.0,1.0,1.7999999999999998,1.8,1.0,1.8,2.6,2.6,2.5141975308641977
21,8,22,4,5,5,3,2,5,1,4,4,0,3,5.0,3.9333333333333336,4.2592592592592595,4.2,1.0,5.0,3.0,3.4,1.0,1.8,1.7999999999999998,4.2,5.0,3.4,2.1191358024691356
21,30,0,3,0,4,1,3,4,3,3,3,1,3,5.0,1.0,1.0,3.4,5.0,4.2,1.0,2.6,1.7999999999999998,3.4,2.6,3.4,4.2,3.4,3.533333333333333
10,23,13,3,3,3,2,3,2,2,3,2,3,2,2.9047619047619047,1.9333333333333336,2.9259259259259256,3.4,2.6,3.4,2.0,2.6,3.4,2.6,2.6,2.6,2.6,2.6,2.9346119929453263
